paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
too_much_automation_the_bellwether_effec,PROMISE repository (NASA defect data),PROMISE repository (openscience.us),dataset,True,True,neutral,False,medium,§5.1 / §7.1,we explored two other communities of datasets from the PROMISE repository,footnote 3: http://openscience.us/repo/,http://openscience.us/repo/
too_much_automation_the_bellwether_effec,Random forests (Breiman),Random Forests (Breiman),software,False,True,neutral,False,high,§5.2 / §5.3 / §7.2,We have used Random Forest for predicting defects owing to it's superior performance over several other predictors [10],"[36] L Breiman. Random forests. Machine learning, pages 5-32, 2001.",
too_much_automation_the_bellwether_effec,SMOTE (Chawla et al.),SMOTE (Chawla et al.),software,False,True,neutral,False,medium,§5.2 / §5.4 / §7.4,"To overcome the inherent randomness introduced by Random Forests and SMOTE, we use 40 repeated runs","[38] Nitesh V. Chawla, Kevin W. Bowyer, Lawrence O. Hall, W. Philip Kegelmeyer. SMOTE: Synthetic minority over-sampling technique. JAIR 16, 2002.",
too_much_automation_the_bellwether_effec,Scott-Knott ranking,Scott-Knott ranking (Mittas & Angelis),statmethod,False,True,neutral,False,high,§5.4 Statistics,"To rank these 40 numbers collected as above, we use the ScottKnott test recommended by Mittas and Angelis [40]","[40] Nikolaos Mittas, Lefteris Angelis. Ranking and clustering software cost estimation models through a multiple comparisons algorithm. IEEE TSE 39(4), 2013.",
too_much_automation_the_bellwether_effec,Bootstrap significance test (Efron),Non-parametric bootstrap (Efron & Tibshirani),statmethod,False,True,neutral,False,high,§5.4 Statistics,"For a justification of the use of non-parametric bootstrapping, see Efron & Tibshirani [41, p220-223]","[41] Bradley Efron, Robert J Tibshirani. An introduction to the bootstrap. Chapman and Hall, London, 1993.",
too_much_automation_the_bellwether_effec,A12 effect size (Vargha & Delaney; Arcuri & Briand),A12 effect size (Arcuri & Briand),statmethod,False,True,neutral,False,high,§5.4 Statistics,"we first must rule out small effects using A12, a test recently endorsed by Arcuri and Briand [45]","[45] A. Arcuri, L. Briand. A practical guide for using statistical tests to assess randomized algorithms in software engineering. ICSE'11, 2011.",
too_much_automation_the_bellwether_effec,Effect-size warning (Shepperd & MacDonell),Effect-size warning (Shepperd & MacDonell),sanitycheck,False,False,supports,False,medium,§5.4 Statistics,For a justification of the use of effect size tests see Shepperd and MacDonell [42]; Kampenes [43]; and Kocaguenli et al. [44],"[42] Martin J. Shepperd, Steven G. MacDonell. Evaluating prediction systems in software project estimation. IST 54(8), 2012.",
too_much_automation_the_bellwether_effec,Effect-size guidance (Kampenes et al.),Effect-size systematic review (Kampenes et al.),sanitycheck,False,False,supports,False,medium,§5.4 Statistics,"even if a hypothesis test declares two populations to be significantly different, then that result is misleading if the effect size is very small","[43] Vigdis By Kampenes, Tore Dyba, Jo Erskine Hannay, Dag I. K. Sjoberg. A systematic review of effect size in software engineering experiments. IST 49(11-12), 2007.",
too_much_automation_the_bellwether_effec,Software-engineering folklore and fuzzing observations,Effect-size use in SE (Kocaguneli et al.),sanitycheck,True,False,supports,False,medium,§5.4 Statistics,For a justification of the use of effect size tests see ... Kocaguenli et al. [44],"[44] Ekrem Kocaguneli, Thomas Zimmermann, Christian Bird, Nachiappan Nagappan, Tim Menzies. Distributed development considered harmful? ICSE 2013.",
too_much_automation_the_bellwether_effec,Multiple comparison / simultaneous inference (Benjamini),Multiple comparison / simultaneous inference (Benjamini),statmethod,False,True,neutral,False,medium,§4 RQ4 / §6.3,We employ a multiple comparison test [26] [27]. ... we performed a multiple comparison test using KruskalWallis H-Test,"[26] Yoav Benjamini. Simultaneous and selective inference: Current successes and future challenges. Biometrical Journal 52(6), 2010.",
too_much_automation_the_bellwether_effec,Simultaneous statistical inference (Miller),Simultaneous statistical inference (Miller),statmethod,False,True,neutral,False,medium,§4 RQ4 / §6.3,We employ a multiple comparison test [26] [27].,"[27] G Rupert Jr et al. Simultaneous statistical inference. Springer Science & Business Media, 2012.",
too_much_automation_the_bellwether_effec,ED distance-from-perfect metric (Ma & Cukic),ED distance-from-perfect metric (Ma & Cukic),methodology,False,True,neutral,False,high,§5.3 Evaluation Strategy,Ma and Cukic [39] have shown that distance from perfect classification (ED) can be substituted for AUC in cases where a ROC curve cannot be generated,"[39] Y. Ma, B. Cukic. Adequate and precise evaluation of quality models in software engineering studies. PROMISE'07, 2007.",
too_much_automation_the_bellwether_effec,Random forests (Breiman),Lessmann et al. defect-learner benchmark (endorses Random Forests),sanitycheck,False,False,supports,False,high,§5.2 / §7.2,They endorsed the use of Random Forests [36] for defect prediction over several other methods.,"[10] Stefan Lessmann, Bart Baesens, C. Mues, S. Pietsch. Benchmarking Classification Models for Software Defect Prediction. IEEE TSE 34(4), 2008.",
too_much_automation_the_bellwether_effec,SMOTE (Chawla et al.),SMOTE improves defect prediction (Pelayo & Dick),sanitycheck,False,False,supports,False,medium,§5.2,Pelayo and Dick [37] report that the defect prediction is improved by SMOTE [38].,"[37] Lourdes Pelayo, Scott Dick. Applying Novel Resampling Strategies To Software Defect Prediction. NAFIPS 2007.",
too_much_automation_the_bellwether_effec,Static code metric definitions (Menzies et al. local vs global),Static code metric definitions (Menzies et al. local vs global),methodology,True,False,neutral,False,medium,Fig 6 caption,"Each dataset contains 20 Static Code Metrics (for a description of each of these metrics, please refer to [46])","[46] Tim Menzies, Andrew Butcher, Andrian Marcus, Thomas Zimmermann, David Cok. Local vs. global models for effort estimation and defect prediction. ASE 2011.",
too_much_automation_the_bellwether_effec,HDP (Nam & Kim),Nam & Kim heterogeneous defect prediction (data-selection precedent),sanitycheck,False,False,neutral,False,medium,§4 RQ1 / §5.1,This data was selected according to the following rules: The data has been used in prior transfer learning paper; e.g. [3],"[3] Jaechang Nam, Sunghun Kim. Heterogeneous defect prediction. ESEC/FSE 2015, pp 508-519.",
too_much_automation_the_bellwether_effec,"Cross-project overfitting / brittleness warning (Rahman, Posnett, Devanbu)","Cross-project overfitting / brittleness warning (Rahman, Posnett, Devanbu)",sanitycheck,False,False,supports,False,medium,§1 Introduction,"Rahman et al. [8] warn that if quality predictors are always being updated based on the specifics of new data, then those new predictors may suffer from over-fitting","[8] Foyzur Rahman, Daryl Posnett, Premkumar Devanbu. Recalling the 'imprecision' of cross-project defect prediction. FSE '12, 2012.",
too_much_automation_the_bellwether_effec,Benchmark against simpler alternatives (Cohen),Benchmark against simpler alternatives (Cohen),sanitycheck,False,False,supports,False,medium,§8 Conclusions,Cohen [50] recommends benchmarking supposedly more sophisticated methods against simpler alternatives,"[50] Paul R Cohen. Empirical methods for artificial intelligence, volume 139. MIT press, 1995.",
too_much_automation_the_bellwether_effec,Exponential assessment cost (Lowry et al.),Exponential assessment cost (Lowry et al.),numericfact,False,False,supports,False,medium,§2.1,According to Lowry et al. software assessment budgets are finite while assessment effectiveness increases exponentially with assessment effort [11],"[11] Michael Lowry, Mark Boyd, Deepak Kulkami. Towards a theory for integration of mathematical verification and empirical testing. ASE 1998.",
too_much_automation_the_bellwether_effec,Inspection rate 8-20 LOC/minute (Menzies et al. truisms),Inspection rate 8-20 LOC/minute (Menzies et al. truisms),numericfact,True,False,supports,False,high,§2.1,"depending on the review methods, 8 to 20 LOC/minute can be inspected and this effort repeats for all members of the review team","[13] Tim Menzies, David Raffo, Siri on Setamanit, Ying Hu, Sina Tootoonian. Model-based tests of truisms. IEEE ASE 2002.",http://menzies.us/pdf/02truisms.pdf
too_much_automation_the_bellwether_effec,Menzies 2007 defect-prediction protocol,"Defect predictors find 70% of defects (Menzies, Greenwald, Frank)",numericfact,True,False,supports,False,high,§2.1,Defect predictors often find the location of 70% (or more) of the defects in code [16],"[16] T. Menzies, J. Greenwald, A. Frank. Data mining static code attributes to learn defect predictors. IEEE TSE 33(1), 2007.",http://menzies.us/pdf/06learnPredict.pdf
too_much_automation_the_bellwether_effec,"Manual reviews find ~60% of defects (Shull et al., IEEE Metrics 2002 panel)","Manual reviews find ~60% of defects (Shull et al., IEEE Metrics 2002 panel)",numericfact,False,False,supports,False,high,§2.1,a panel at IEEE Metrics 2002 [19] concluded that manual software reviews can find ~60% of defects,"[19] F. Shull, V.R. Basili, B. Boehm, et al. What we have learned about fighting defects. 8th Intl Software Metrics Symposium, 2002.",
too_much_automation_the_bellwether_effec,Fagan inspection detection rates 50%/21% (Fagan; Raffo),Fagan inspection detection rates 50%/21% (Fagan; Raffo),numericfact,False,False,supports,False,medium,§2.1,Raffo documents the typical defect detection capability of industrial review methods: around 50% for full Fagan inspections [20] to 21% for less-structured inspections,"[20] M. Fagan. Design and code inspections to reduce errors in program development. IBM Systems Journal, 15(3), 1976.",
too_much_automation_the_bellwether_effec,Static bug finders vs statistical models (Rahman et al.),"Static bug finders vs statistical prediction equivalence (Rahman, Khatri, Barr, Devanbu)",numericfact,False,False,supports,False,high,§2.1,"compared (a) static code analysis tools FindBugs, Jlint, and Pmd and (b) static code defect predictors ... They found no significant differences in the cost-effectiveness","[21] Foyzur Rahman, Sameer Khatri, Earl T Barr, Premkumar Devanbu. Comparing static bug finders and statistical prediction. ICSE 2014, pp 424-434.",
too_much_automation_the_bellwether_effec,Firefox/IE cross-project asymmetry (Zimmermann et al.),Firefox/IE cross-project asymmetry (Zimmermann et al.),numericfact,False,False,supports,False,high,§2.2,"a model built on Firefox was useful for Explorer, but not vice versa, even though both of them are similar applications","[22] Thomas Zimmermann, Nachiappan Nagappan, Harald Gall, Emanuel Giger, Brendan Murphy. Cross-project defect prediction: a large scale experiment on data vs. domain vs. process. ESEC/FSE 2009.",
faster_discovery_of_faster_system_config,Configurable-system performance data (Siegmund; Apel),Siegmund et al. FW/PW/HO/HS feature-interaction sampling (SPLConqueror),steppingstone,True,True,refutes,False,high,5.4 RQ4 / Fig 7 / Table 3,"the FW heuristic of Siegmund et al. ... has the higher errors rate and the highest standard deviation on that error rate (four out of six times). Hence, we cannot recommend this method","[39] Siegmund, Kolesnikov, Kastner, Apel, Batory, Rosenmuller, Saake. Predicting performance via automated feature-interaction detection. ICSE 2012.",
faster_discovery_of_faster_system_config,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),"Guo et al. progressive random sampling + CART (2N, PW)",steppingstone,True,True,refutes,False,high,5.4 RQ4 / Fig 7 / Table 3,"As to the approach of Guo et al. (with PW), it does not standout on any of our measurements ... its standard deviations are usually larger and it requires much more data than WHAT","[18] Guo, Czarnecki, Apel, Siegmund, Wasowski. Variability-aware performance prediction: A statistical learning approach. ASE 2013.",
faster_discovery_of_faster_system_config,Sarkar et al. projective / cost-efficient sampling,Sarkar et al. projective / cost-efficient sampling,steppingstone,True,True,refutes,False,high,5.4 RQ4 / Fig 7 / Table 3,"Although the approach of Sarkar et al. produces an error rate that is sometimes less than the one of WHAT, it requires the highest number of measurements ... we cannot recommend this approach","[34] Sarkar, Guo, Siegmund, Apel, Czarnecki. Cost-efficient sampling for performance prediction of configurable systems. ASE 2015.",
faster_discovery_of_faster_system_config,Sarkar et al. reported low mean error rates,Sarkar et al. reported low mean error rates,sanitycheck,True,False,supports,False,medium,8 Reliability and Validity,Our low mu values are consistent with prior work [34],"[34] Sarkar, Guo, Siegmund, Apel, Czarnecki. Cost-efficient sampling for performance prediction of configurable systems. ASE 2015.",
faster_discovery_of_faster_system_config,Configurable-system performance data (Siegmund; Apel),"Configurable-system performance datasets (Apache, BDBC, BDBJ, LLVM, SQLite, x264)",dataset,True,True,neutral,True,medium,4.2 Subject Systems / Table 1 / 10 Conclusions,We evaluated our approach on six real-world configurable software systems borrowed from the literature ... all the data used in this work are available on-line in the PROMISE code repository,[39] Siegmund et al. Predicting performance via automated feature-interaction detection. ICSE 2012 (data via PROMISE openscience repo),http://openscience.us/repo/performance-predict/cpm.html
faster_discovery_of_faster_system_config,WHERE / WHAT spectral learners (Menzies group),WHERE spectral clusterer (Menzies et al.),software,True,True,supports,False,high,3.3 / 6.1 / 8,"WHERE = PDDP - PCA + FASTMAP; WHAT = WHERE + {S1, S2, S3} + CART ... all our algorithms are on-line at github.com/ai-se/where","[29] Menzies, Butcher, Cok, Marcus, Layman, Shull, Turhan, Zimmermann. Local versus global lessons for defect prediction and effort estimation. TSE 39(6), 2013.",github.com/ai-se/where
faster_discovery_of_faster_system_config,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",FASTMAP (Faloutsos and Lin),methodology,False,True,supports,False,high,3.1 / 3.3,"The FASTMAP method of Faloutsos and Lin [14], which rather than N^2 comparisons only performs 2N where N is the number of configurations","[14] Faloutsos, Lin. Fastmap: A fast algorithm for indexing, data-mining and visualization of traditional and multimedia datasets. SIGMOD 1995.",
faster_discovery_of_faster_system_config,PDDP principal direction divisive partitioning (Boley),PDDP principal direction divisive partitioning (Boley),methodology,False,False,neutral,False,medium,3.3,"A spectral-learning algorithm initially inspired by Boley's PDDP system [4], which we modify by replacing PCA with FASTMAP","[4] Boley. Principal direction divisive partitioning. Data Mining and Knowledge Discovery 2(4), 1998.",
faster_discovery_of_faster_system_config,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",Platt: FASTMAP is a Nystrom approximation to first PCA component,theory,False,False,supports,False,medium,3.1,which Platt has shown computes a Nystrom approximation to the first component of PCA [32],"[32] Platt. Fastmap, metricmap, and landmark mds are all nystrom algorithms. AISTATS 2005.",
faster_discovery_of_faster_system_config,Random forests (Breiman),CART regression trees (Breiman et al.),methodology,False,True,supports,False,high,3.3 Regression-Tree Learning,we use a CART regression-tree learner [5] to build a performance predictor,"[5] Breiman, Friedman, Stone, Olshen. Classification and Regression Trees. CRC, 1984.",
faster_discovery_of_faster_system_config,scikit-learn,scikit-learn,software,False,True,neutral,False,high,8 Reliability and Validity,we took care to either clearly define our algorithms or use implementations from the public domain (SciKitLearn) [31],"[31] Pedregosa et al. Scikit-learn: Machine learning in Python. JMLR 12, 2011.",
faster_discovery_of_faster_system_config,WHERE / WHAT spectral learners (Menzies group),"GALE optimizer (Krall, Menzies, Davies)",software,True,True,supports,False,high,4.3 / 5.3 RQ3 / Table 2,"related that baseline to three optimizers (GALE [26], DE [40] and NSGA-II [9]) using their default parameters","[26] Krall, Menzies, Davies. Gale: Geometric active learning for search-based software engineering. TSE 41(10), 2015.",
faster_discovery_of_faster_system_config,"Classic search heuristics (GA, HC, Tabu, DE, ES, PSO, ILS, ...)",Differential Evolution (Storn and Price),software,False,True,supports,False,high,5.3 RQ3 / Table 2 / 8,"we run the model (generated by WHAT + S1) against other optimizers, such as NSGA-II and differential evolution [40]","[40] Storn, Price. Differential evolution - a simple and efficient heuristic for global optimization over continuous spaces. J Global Optim 11(4), 1997.",
faster_discovery_of_faster_system_config,NSGA-II (Deb et al.),NSGA-II (Deb et al.),software,False,True,supports,False,high,5.3 RQ3 / Table 2,"related that baseline to three optimizers (GALE [26], DE [40] and NSGA-II [9]) using their default parameters","[9] Deb, Pratap, Agarwal, Meyarivan. A fast and elitist multiobjective genetic algorithm: NSGA-II. TEC 6(2), 2002.",
faster_discovery_of_faster_system_config,Bootstrap significance test (Efron),Bootstrap significance test (Efron and Tibshirani),statmethod,False,True,neutral,False,high,5.4 RQ4,"For testing statistical significance, we used non-parametric bootstrap test 95% confidence [13]","[13] Efron, Tibshirani. An Introduction to the Bootstrap. CRC, 1994.",
faster_discovery_of_faster_system_config,A12 effect size (Vargha & Delaney; Arcuri & Briand),A12 effect size (Vargha and Delaney),statmethod,False,True,neutral,False,high,5.4 RQ4,"followed by an A12 test to check that any observed differences were not trivially small effects ... (as per Vargha [42], we say that a 'small' effect has a < 0.6)","[42] Vargha, Delaney. A critique and improvement of the CL common language effect size statistics of McGraw and Wong. JEBS 25(2), 2000.",
faster_discovery_of_faster_system_config,Scott-Knott ranking,Scott-Knott ranking (Mittas and Angelis),statmethod,False,True,neutral,False,high,5.4 RQ4 / Fig 7,we use the Scott-Knott test to recursively divide our optimizers ... This use of Scott-Knott is endorsed by Mittas and Angelis [30],"[30] Mittas, Angelis. Ranking and clustering software cost estimation models through a multiple comparisons algorithm. TSE 39(4), 2013.",
faster_discovery_of_faster_system_config,Scott-Knott ranking,"Scott-Knott usage in SE (Ghotra, McIntosh, Hassan)",statmethod,False,True,neutral,False,medium,5.4 RQ4,This use of Scott-Knott is endorsed by Mittas and Angelis [30] and by Hassan et al. [16],"[16] Ghotra, McIntosh, Hassan. Revisiting the impact of classification techniques on the performance of defect prediction models. ICSE 2015.",
faster_discovery_of_faster_system_config,Correlation dimension (Grassberger and Procaccia),Correlation dimension (Grassberger and Procaccia),methodology,False,True,supports,False,high,6.2 Testing Technique / Fig 8,we borrow the concept of correlation dimension from the domain of physics [17] ... we estimate the intrinsic dimensionality as the mean slope between ln(C(r)) and ln(r),"[17] Grassberger, Procaccia. Measuring the strangeness of strange attractors. Physica D 9(1-2), 1983.",
faster_discovery_of_faster_system_config,WHERE / WHAT spectral learners (Menzies group),Kamvar et al. definition of 'spectral learner',methodology,False,False,supports,False,medium,9 Related Work,"Hence, this method is a 'spectral clusterer' in the general Kamvar sense. Note that, for our data, we have not found that Kamvar's normalization matrices are needed.","[25] Kamvar, Klein, Manning. Spectral learning. IJCAI 2003.",
faster_discovery_of_faster_system_config,Xu et al.: developers ignore 5/6ths of configuration options,Xu et al.: developers ignore 5/6ths of configuration options,numericfact,False,False,supports,False,high,1 Introduction,"developers tend to ignore over 5/6ths of the configuration options, which leaves considerable optimization potential untapped and induces major economic cost [44]","[44] Xu, Jin, Fan, Zhou, Pasupathy, Talwadker. Hey, you have given me too many knobs! FSE 2015.",
faster_discovery_of_faster_system_config,Zhang et al. Fourier learning sample-size result,Zhang et al. Fourier learning sample-size result,numericfact,False,False,refutes,False,medium,2 Background & Related Work,"While a theoretically satisfying result, that approach still needs thousands to hundreds of thousands of executions of sample configurations","[46] Zhang, Guo, Blais, Czarnecki. Performance prediction of configurable software systems by fourier learning. ASE 2015.",
faster_discovery_of_faster_system_config,WHERE / WHAT spectral learners (Menzies group),O(N^2) cost of standard PCA/spectral methods (Ilin and Raiko),numericfact,False,False,supports,False,low,3.1 Spectral Learning,a standard spectral method requires an O(N^2) matrix multiplication to compute the components of PCA [23],"[23] Ilin, Raiko. Practical approaches to principal component analysis in the presence of missing values. JMLR 11, 2010.",
faster_discovery_of_faster_system_config,Configurable-system performance data (Siegmund; Apel),Siegmund et al. internal/external validity framing,methodology,True,False,supports,False,medium,8 Reliability and Validity,Validity refers to the extent to which a piece of research actually investigates what the researcher purports to investigate [37],"[37] J. Siegmund, N. Siegmund, Apel. Views on internal and external validity in empirical software engineering. ICSE 2015.",
faster_discovery_of_faster_system_config,Burges: modeling in low intrinsic-dimension manifolds is easier,Burges: modeling in low intrinsic-dimension manifolds is easier,sanitycheck,False,False,supports,False,medium,7.2 Discussion,"Our results are inline with the observation made by Bruges, as we show that few samples are enough to model a large (sometimes millions) space","[6] Burges. Dimension reduction: A guided tour. Foundations and Trends in Machine Learning 2(4), 2010.",
faster_discovery_of_faster_system_config,Domingos: curse of dimensionality / blessing of non-uniformity,Domingos: curse of dimensionality / blessing of non-uniformity,sanitycheck,False,False,supports,False,medium,7.2 Discussion,Domingos [11] explains how our intuitions fail in higher dimensions ... what counteracts this is the 'blessing of non-uniformity',"[11] Domingos. A few useful things to know about machine learning. CACM 55(10), 2012.",
faster_discovery_of_faster_system_config,Chen et al.: Euclidean distance may miss most-dissimilar points,Chen et al.: Euclidean distance may miss most-dissimilar points,sanitycheck,True,False,neutral,False,low,7.3 Limitations,"there maybe systems where Euclidean distance (as used in this paper) cannot find the most dissimilar points [7]. For such systems, WHAT in current form will not be effective","[7] Chen, Nair, Krishna, Menzies. Is 'sampling' better than 'evolution' for search-based software engineering? arXiv:1608.07617, 2016.",arXiv:1608.07617
how_to_dodge_complex_software_analytics,Fast-and-frugal trees (Chen et al.; Phillips),"FFtrees for SE analytics (Chen et al., FSE'18)",steppingstone,True,True,neutral,False,high,5.2 RQ2 / 5.3 RQ3,"Fig. 8: RQ2 results. Defect prediction results for DODGE(.2), N = 30 vs (FFtrees, SMOTUNED, DE+RF, RANDOM).","[15] D. Chen et al., ""Applications of psychological science for actionable analytics,"" Foundations of Software Engineering, 2018.",
how_to_dodge_complex_software_analytics,Fast-and-frugal trees (Chen et al.; Phillips),"FFtrees for SE analytics (Chen et al., FSE'18)",replication,True,True,supports,False,high,1.1 Relation to Prior Work; 3; 6,this paper includes the prior results with that of Chen et al. results [15] ... our experimental rig repeats numerous prior studies (this time adding in DODGE(E)).,"[15] D. Chen et al., ""Applications of psychological science for actionable analytics,"" Foundations of Software Engineering, 2018.",
how_to_dodge_complex_software_analytics,Distance-to-heaven (d2h) metric,d2h 'distance to heaven' metric (Chen et al.),methodology,True,True,supports,False,high,2.3.1 Measures of Performance,"D2h, or ""distance to heaven"", shows how close scores fall to ""heaven"" (where recall=1 and false alarms (FPR)=0) [15].","[15] D. Chen et al., ""Applications of psychological science for actionable analytics,"" Foundations of Software Engineering, 2018.",
how_to_dodge_complex_software_analytics,Fast-and-frugal trees (Chen et al.; Phillips),FFTrees toolbox / depth-4 advice (Phillips et al.),methodology,False,True,supports,False,high,3 Motivation for new work,"Following the advice of [15], [51], we generate trees of depth of d = 4.","[51] N. D. Phillips, H. Neth, J. K. Woike, and W. Gaissmaier, ""Fftrees: A toolbox to create, visualize, and evaluate fast-and-frugal decision trees,"" JDM, 2017.",
how_to_dodge_complex_software_analytics,Fast-and-frugal trees (Martignon et al.),Fast-and-frugal trees (Martignon et al.),methodology,False,True,supports,False,medium,3 Motivation for new work,"Fast and Frugal Trees (FFtrees) were developed by psychological scientists [33] trying to generate succinct, easily comprehensible models.","[33] L. Martignon, K. V. Katsikopoulos, and J. K. Woike, ""Categorization with limited resources: A family of simple heuristics,"" J. Math. Psych., 2008.",
how_to_dodge_complex_software_analytics,"SMOTUNED (Agrawal & Menzies, ICSE'18)","SMOTUNED (Agrawal & Menzies, ICSE'18)",steppingstone,True,True,neutral,False,high,5.2 RQ2,SMOTUNED is Agrawal et al. ICSE'18 [3]'s hyperparamater optimizer that tunes SMOTE ... Figure 8 compares hyperparameter optimizers with DODGE(.2),"[3] A. Agrawal and T. Menzies, ""Is better data better than better data miners?: on the benefits of tuning smote for defect prediction,"" ICSE, 2018.",
how_to_dodge_complex_software_analytics,"Agrawal & Menzies ICSE'18: tuning options, CK metric definitions, statistical protocol","Agrawal & Menzies ICSE'18: tuning options, CK metric definitions, statistical protocol",methodology,True,True,supports,False,high,Table 1; Table 5; 2.3.2,"Options in learners from recent SE papers on hyperparameter optimization [2], [3], [22], [24] ... For definitions on code metrics, please refer table 1 of [3].","[3] A. Agrawal and T. Menzies, ""Is better data better than better data miners?: on the benefits of tuning smote for defect prediction,"" ICSE, 2018.",
how_to_dodge_complex_software_analytics,Minkowski p>2 finding (Agrawal et al.),Minkowski p>2 finding (Agrawal et al.),numericfact,True,False,supports,False,medium,1 Introduction,a standard default is p = 2. Yet Agrawal et al. [3] found that p > 2 worked much better for their processing.,"[3] A. Agrawal and T. Menzies, ""Is better data better than better data miners?: on the benefits of tuning smote for defect prediction,"" ICSE, 2018.",
how_to_dodge_complex_software_analytics,Random forests (Breiman),DE+RF differential-evolution tuned random forest (Fu et al.),steppingstone,True,True,neutral,False,high,5.2 RQ2,DE+RF is a hyperparameter optimizer proposed by Fu et al. [23] that uses differential evolution to tune the control parameters of random forests.,"[23] W. Fu, V. Nair, and T. Menzies, ""Why is differential evolution better than grid search for tuning defect predictors?"" CoRR abs/1609.02613, 2016.",http://arxiv.org/abs/1609.02613
how_to_dodge_complex_software_analytics,"Tuning for software analytics with DE (Fu et al., IST'16)","Tuning for software analytics with DE (Fu et al., IST'16)",steppingstone,True,False,neutral,False,medium,1 Introduction (RQ2),DODGE(E) also did better than the IST'16 journal article that demonstrated the value of tuning for learners [22] by about 30% and 10%,"[22] W. Fu, T. Menzies, and X. Shen, ""Tuning for software analytics: Is it really necessary?"" Information and Software Technology, 2016.",
how_to_dodge_complex_software_analytics,"Tuning ranges / DE justification (Fu et al., IST'16)","Tuning ranges / DE justification (Fu et al., IST'16)",methodology,True,True,supports,False,medium,Table 1; 5.2 RQ2,SMOTUNED and DE+RF used DE since (a) DE can handle numeric and discrete options; and (b) it has proven useful in prior SE studies [22].,"[22] W. Fu, T. Menzies, and X. Shen, ""Tuning for software analytics: Is it really necessary?"" Information and Software Technology, 2016.",
how_to_dodge_complex_software_analytics,"32 classifiers in 4 rank groups (Ghotra et al., ICSE'15)","32 classifiers in 4 rank groups (Ghotra et al., ICSE'15)",steppingstone,False,False,neutral,False,medium,1 Introduction (RQ2); 3,DODGE(E) out-performed an ICSE'15 article exploring different learners for defect prediction [24] by around 50% and 40% for d2h and Popt(20),"[24] B. Ghotra, S. McIntosh, and A. E. Hassan, ""Revisiting the impact of classification techniques on the performance of defect prediction models,"" ICSE, 2015.",
how_to_dodge_complex_software_analytics,Learner selection from Ghotra et al. rank groups,Learner selection from Ghotra et al. rank groups,methodology,False,True,supports,False,high,3 Motivation for new work,"Ghotra et al. [24] was used to guide learner selection ... We picked at random from each of their ranks to select SL, NB, EM, SMO","[24] B. Ghotra, S. McIntosh, and A. E. Hassan, ""Revisiting the impact of classification techniques on the performance of defect prediction models,"" ICSE, 2015.",
how_to_dodge_complex_software_analytics,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),"LDADE tuned topic modeling (Agrawal, Fu, Menzies, IST'18)",steppingstone,True,True,neutral,False,high,5.3 RQ3; 7 Related Work,LDADE FFT and LDADE SVM both used differential evolution [55] ... DODGE(E) performs better than the IST'18 journal article ... [2] by about 20%,"[2] A. Agrawal, W. Fu, and T. Menzies, ""What is wrong with topic modeling? and how to fix it using search-based software engineering,"" IST, vol. 98, 2018.",
how_to_dodge_complex_software_analytics,LDA topic modeling (Blei et al.),"PITS vectorization / LDA protocol and statistical protocol (Agrawal et al., IST'18)",methodology,True,True,supports,False,high,2.1.1; 2.3.2,"Here, we used those which have been past peer reviewed in the literature [2], [3]. Specifically, we use Efron's 95% confidence bootstrap procedure [18] and the A12 test [6].","[2] A. Agrawal, W. Fu, and T. Menzies, ""What is wrong with topic modeling? and how to fix it using search-based software engineering,"" IST, vol. 98, 2018.",
how_to_dodge_complex_software_analytics,LDA topic modeling (Blei et al.),"LDA-GA genetic-algorithm tuned LDA (Panichella et al., ICSE'13)",steppingstone,False,True,neutral,False,high,5.3 RQ3; 7 Related Work,LDAGA SVM used its own genetic algorithm ... DODGE(E) performs better than the ICSE'13 article that applied genetic algorithms to learn the settings for a text miner [48],"[48] A. Panichella, B. Dit, R. Oliveto, M. Di Penta, D. Poshyvanyk, and A. De Lucia, ""How to effectively use topic models for software engineering tasks?"" ICSE, 2013.",
how_to_dodge_complex_software_analytics,Random search baseline (Bergstra & Bengio; Arcuri & Briand),Random search (Bergstra & Bengio),steppingstone,False,True,neutral,False,medium,5.2 RQ2; 7 Related Work,a random search method that picks 30 random options (equivalent N as of DODGE(E)) from Table 1 ... random performs badly and never defeats DODGE(E).,"[9] J. Bergstra and Y. Bengio, ""Random search for hyper-parameter optimization,"" Journal of Machine Learning Research, 2012.",
how_to_dodge_complex_software_analytics,"Classic search heuristics (GA, HC, Tabu, DE, ES, PSO, ILS, ...)",Differential evolution (Storn & Price),software,False,True,neutral,False,high,5.2 RQ2; 7 Related Work,SMOTUNED uses differential evolutionary algorithm [55] ... LDADE FFT and LDADE SVM both used differential evolution [55].,"[55] R. Storn and K. Price, ""Differential evolution-a simple and efficient heuristic for global optimization over continuous spaces,"" J. Global Optimization, 1997.",
